,Data,N,Out,DEA,Enrichment,Library,FDR,median_mcc,median_mcc_common,median_prec,median_prec_common,median_rec,median_rec_common,median_rep,median_rep_common,median_terms,median_terms_common,id
266,COAD,9,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.789432438994242,0.6812959626240931,0.8110881631599329,0.6555361675126903,0.8112033195020747,0.7935483870967742,0.5659722222222222,0.5095541401273885,236.0,179.0,8
267,COAD,9,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.8248352094551213,0.7593051560544358,0.8577855726704285,0.7958754208754208,0.9210526315789473,0.8695652173913043,0.6956521739130435,0.6031746031746031,78.5,51.0,8
268,COAD,9,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,8
269,COAD,9,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,8
270,COAD,15,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.675157860957703,0.6654212918116422,0.857836527024772,0.9189629388143732,0.6401564537157758,0.7598475222363406,0.5774456521739131,0.7041564792176039,1161.5,652.0,9
271,COAD,15,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.5033186143279553,,0.8651515151515152,,0.35294117647058826,0.0,0.3333333333333333,0.0,15.0,9
272,COAD,15,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7799318362011078,0.7639636015285565,0.8433102633003569,0.8819444444444444,0.8056426332288401,0.8350604490500864,0.6505747126436782,0.7186544342507645,1212.5,547.5,9
273,COAD,15,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.7321531444442158,,0.8404074702886248,,0.7647058823529411,0.0,0.5714285714285714,0.0,31.0,9
274,COAD,15,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.6546463119603502,0.6710566259627466,0.8658660943205656,0.9165006640106241,0.5892330383480826,0.6197183098591549,0.5033444816053512,0.56,468.5,243.5,9
275,COAD,15,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.6519066847866337,0.650100431680044,0.6961538461538461,0.6357894736842105,0.6521739130434783,0.75,0.5172413793103449,0.48148148148148145,22.0,18.5,9
276,COAD,15,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.8261852279573515,0.716114922809543,0.8569103590803411,0.7072944297082229,0.8464730290456431,0.8225806451612903,0.6624203821656051,0.5650224215246636,240.0,181.5,9
277,COAD,15,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.9064552366170463,0.8028015584448418,0.9580399061032864,0.821764705882353,0.9078947368421053,0.8913043478260869,0.8192771084337349,0.6716417910447762,72.0,48.0,9
278,COAD,15,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,9
279,COAD,15,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,9
280,COAD,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.6276647306324716,0.6139102460271277,0.863007271874267,0.923581004468752,0.5785528031290743,0.6886912325285895,0.5402558314522197,0.6685006877579092,1019.5,584.5,9
281,COAD,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.41371417804154004,,0.9615384615384616,,0.23529411764705882,0.0,0.3333333333333333,0.0,8.5,9
282,COAD,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7474426588442632,0.7487598193121794,0.8529135832909855,0.8865864666334662,0.7437304075235109,0.802245250431779,0.6146926536731634,0.6948590381426202,1105.5,521.5,9
283,COAD,15,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.7167345096961704,,0.8775,,0.6764705882352942,0.0,0.5625,0.0,26.5,9
284,COAD,15,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.6831244001149841,0.6983963690378783,0.8390265160985637,0.8828608180448002,0.6342182890855457,0.6929577464788732,0.5018867924528302,0.5631868131868132,528.0,284.5,9
285,COAD,15,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.6618734513592172,0.6430027009124119,0.7272727272727273,0.6470588235294118,0.6956521739130435,0.78125,0.4444444444444444,0.44,22.0,18.0,9
286,COAD,15,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.8242057990983163,0.7200593772579694,0.8079877112135176,0.6945669714900484,0.8796680497925311,0.832258064516129,0.6483516483516484,0.5701754385964912,255.5,189.5,9
287,COAD,15,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.8850998729419206,0.7981710743151477,0.9018367961457392,0.8100961538461539,0.9342105263157895,0.8913043478260869,0.7872340425531915,0.6721311475409836,79.0,50.0,9
288,COAD,15,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.782945085681743,0.712745543428202,0.8485293135487013,0.7564102564102564,0.8042635658914729,0.8166089965397924,0.6417910447761194,0.5436681222707423,483.5,316.0,9
289,COAD,15,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.8041495363310112,0.8074865250304464,0.9302177011155339,0.9402615415098079,0.8878205128205128,0.8935185185185185,0.7810650887573964,0.8050847457627118,149.0,103.0,9
290,COAD,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.6548382061349647,0.6360054336908985,0.8421792373112359,0.9131288839593451,0.615058670143416,0.7280813214739517,0.5607923497267759,0.6878306878306878,1092.5,626.0,9
291,COAD,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,,0.42055657324616713,,0.8819444444444444,,0.23529411764705882,0.0,0.3333333333333333,0.0,9.5,9
292,COAD,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7661383934125567,0.7569504008507713,0.8489279019796097,0.8874426283981641,0.7699843260188088,0.8126079447322971,0.6322436849925706,0.7085987261146497,1151.5,532.0,9
293,COAD,15,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,,0.7326554407735052,,0.875,,0.7058823529411765,0.0,0.5925925925925926,0.0,27.5,9
294,COAD,15,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.7313564744013404,0.7508627132782131,0.8046191338678823,0.860112245929821,0.7315634218289085,0.7704225352112676,0.5449871465295629,0.6087962962962963,616.0,319.0,9
295,COAD,15,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.6897351847369648,0.679076842590923,0.7349498327759196,0.6449579831932774,0.717391304347826,0.84375,0.4827586206896552,0.46875,22.5,21.0,9
296,COAD,15,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.827715584183341,0.7107707855185883,0.8392962420199774,0.6937225877192983,0.8485477178423236,0.8290322580645162,0.6561514195583596,0.5687203791469194,248.5,179.5,9
297,COAD,15,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.9024182644088026,0.7994752337451028,0.9337486837486837,0.8334616865614171,0.9276315789473684,0.8913043478260869,0.8275862068965517,0.6666666666666666,75.0,49.5,9
298,COAD,15,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,9
299,COAD,15,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,9
300,KIRC,3,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.31034490251825997,0.21780411284517498,0.5322222222222222,0.7077586553810246,0.37262706674831597,0.4444444444444444,0.43983957219251335,0.5116666666666667,1122.5,489.0,10
301,KIRC,3,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.1876526185808314,0.21061937142546938,0.4772727272727273,0.5483870967741935,0.2247191011235955,0.275,0.30303030303030304,0.35185185185185186,43.5,31.0,10
302,KIRC,3,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6618720698575373,0.6449637355741293,0.8163705848291836,0.8503740173716634,0.6289389067524116,0.7013311148086523,0.4475421863536317,0.5235920852359208,1146.0,488.0,10
303,KIRC,3,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.6671393949995909,0.6351656918165612,0.8,0.8148148148148148,0.5916666666666667,0.5909090909090909,0.32608695652173914,0.3695652173913043,41.0,30.0,10
304,KIRC,3,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.32771568960161546,0.3349644514678851,0.8418756815703381,0.8784313725490196,0.19332161687170474,0.22717622080679406,0.21363636363636362,0.23076923076923078,295.5,119.0,10
305,KIRC,3,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.29976028761653684,0.3523212983630175,0.875,0.8620689655172413,0.125,0.17647058823529413,0.13157894736842105,0.16666666666666666,7.0,7.0,10
306,KIRC,3,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7099742721119435,0.6647147863112834,0.7776504046706256,0.6965447656700436,0.7230215827338129,0.7248677248677249,0.3443708609271523,0.45588235294117646,247.0,195.5,10
307,KIRC,3,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.7783584126300507,0.7357623308011698,0.8702017371812832,0.825,0.7831325301204819,0.8113207547169812,0.5757575757575758,0.5454545454545454,76.0,52.0,10
308,KIRC,3,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,10
309,KIRC,3,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,10
310,KIRC,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.11234141787101343,0.08998594392437131,0.5786169788760462,0.7427652733118971,0.0030637254901960784,0.0006459948320413437,0.0,0.0,16.0,0.5,10
311,KIRC,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.0502164996343667,0.08373802786258915,0.39642857142857146,0.5,0.0,0.0,0.0,0.0,1.0,0.0,10
312,KIRC,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.24551993675208977,0.3448522198003071,0.8399997299687438,0.9145299145299145,0.007073954983922829,0.0008319467554076539,0.0,0.0,16.0,0.5,10
313,KIRC,3,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.232956833513209,0.3928087321640288,0.7182539682539683,0.8461538461538461,0.0,0.0,0.0,0.0,1.0,0.0,10
314,KIRC,3,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.218286362255052,0.23720610098722228,0.8461538461538461,0.9175170068027211,0.0,0.0,0.0,0.0,0.0,0.0,10
315,KIRC,3,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.36919586978471836,0.39048296752509104,0.8648936170212767,0.8424317617866005,0.0,0.0,0.0,0.0,0.0,0.0,10
316,KIRC,3,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7064489106501821,0.6646077850489491,0.7561771590641682,0.6980392156862745,0.7176258992805755,0.716931216931217,0.45614035087719296,0.4585152838427948,257.0,194.0,10
317,KIRC,3,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.7579055750979508,0.7281318470223612,0.8853858784893267,0.8102884329467737,0.8072289156626506,0.8113207547169812,0.5730337078651685,0.5373134328358209,75.0,53.0,10
318,KIRC,3,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.4917641143922057,0.5192631660425282,0.8038461538461539,0.7103099965168931,0.4161290322580645,0.48357664233576647,0.21951219512195122,0.2807017543859649,230.5,169.0,10
319,KIRC,3,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.5735260877879742,0.5797860453424353,0.8659197012138189,0.8290473407364114,0.6092436974789917,0.6785714285714286,0.42201834862385323,0.4157303370786517,82.5,55.0,10
320,KIRC,3,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.28444713980547387,0.19176094534776303,0.5425527353798663,0.7049590163934426,0.3263931414574403,0.3746770025839793,0.34299138606108065,0.4151260504201681,933.0,396.5,10
321,KIRC,3,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.15989002311674294,0.2001454311118567,0.46247654784240155,0.5577777777777778,0.19101123595505617,0.21666666666666667,0.23684210526315788,0.2909090909090909,36.5,24.5,10
322,KIRC,3,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.5734341261391009,0.5916300141473085,0.8317468427434143,0.8654833896175294,0.5131832797427653,0.5848585690515807,0.3477600607441154,0.42024539877300615,933.0,393.5,10
323,KIRC,3,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.5609312290848303,0.5658443879381996,0.8043998087039694,0.8348416289592759,0.45,0.4772727272727273,0.23684210526315788,0.29411764705882354,35.0,24.5,10
324,KIRC,3,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.4178683255636424,0.40037373701552004,0.8465216977540921,0.8801817602040816,0.2407732864674868,0.2951167728237792,0.21158690176322417,0.24096385542168675,347.0,162.0,10
325,KIRC,3,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.35305597045743253,0.44364510496234455,0.89272030651341,0.8571428571428571,0.16666666666666666,0.25,0.1111111111111111,0.17391304347826086,9.5,10.0,10
326,KIRC,3,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.7228875262466151,0.6689688166496435,0.7577238610577762,0.7013932054442182,0.7302158273381295,0.7116402116402116,0.32212885154061627,0.45689655172413796,245.5,196.0,10
327,KIRC,3,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.7786258226838987,0.7320146210131184,0.8817416695293714,0.822280701754386,0.7831325301204819,0.8207547169811321,0.5531914893617021,0.5365853658536586,75.0,52.0,10
328,KIRC,3,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,10
329,KIRC,3,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,10
330,KIRC,5,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.4060466980473759,0.360189574368908,0.6215656000778058,0.7718677169758553,0.4684629516227802,0.5742894056847545,0.5142302716688227,0.5914127423822715,1227.0,566.0,11
331,KIRC,5,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.28348557214868525,0.3406820971412938,0.5446428571428572,0.6271102284011916,0.3595505617977528,0.4,0.375,0.4,56.5,37.0,11
332,KIRC,5,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7195006595553852,0.7228541216035556,0.8398205527402975,0.8570181999501372,0.7463022508038586,0.8169717138103162,0.5893164847788627,0.6647314949201741,1381.5,570.0,11
333,KIRC,5,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.742451633724243,0.6868705978459335,0.8234126984126984,0.8352713178294574,0.7666666666666667,0.7386363636363636,0.5357142857142857,0.5178571428571429,54.5,38.5,11
334,KIRC,5,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5635423420089551,0.5510324878659421,0.8748956594323873,0.9040795910649148,0.43804920913884005,0.4554140127388535,0.26785714285714285,0.2879746835443038,551.5,232.5,11
335,KIRC,5,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.4290609045509789,0.5334212294634053,0.8974358974358975,0.9045454545454545,0.25,0.3529411764705882,0.16666666666666666,0.24,15.0,13.5,11
336,KIRC,5,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7381062013178001,0.6959215613960221,0.7670717141818559,0.6959569280780171,0.775179856115108,0.7883597883597884,0.5419664268585132,0.5335820895522388,274.0,214.5,11
337,KIRC,5,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.8168503028728422,0.789053443124653,0.8693181818181819,0.817999330879893,0.9036144578313253,0.8679245283018868,0.6964285714285714,0.6388888888888888,88.0,55.5,11
338,KIRC,5,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,11
339,KIRC,5,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,11
340,KIRC,5,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.3590986142951152,0.3199884871617509,0.6341643636233754,0.7819730885311871,0.33098591549295775,0.4373385012919897,0.2686192468619247,0.34789915966386553,890.0,419.0,11
341,KIRC,5,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.26192151712115863,0.3405374327394661,0.5396825396825397,0.6382978723404256,0.2752808988764045,0.31666666666666665,0.16279069767441862,0.1724137931034483,45.5,27.5,11
342,KIRC,5,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.5850219061570197,0.5809550901844855,0.8383298571692583,0.8521215801425756,0.4942122186495177,0.5773710482529119,0.2953216374269006,0.38687392055267705,936.0,415.5,11
343,KIRC,5,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.6239425818188906,0.5793210137833887,0.7843137254901961,0.8125,0.55,0.5,0.18055555555555555,0.20754716981132076,42.5,27.0,11
344,KIRC,5,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.32254718875699856,0.30502312962786665,0.8695054945054945,0.9059709411937367,0.13664323374340948,0.14118895966029724,0.07692307692307693,0.078125,161.0,73.5,11
345,KIRC,5,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.32681745764383224,0.41326152356410173,0.875,0.875,0.07291666666666666,0.1323529411764706,0.0,0.02857142857142857,6.0,4.5,11
346,KIRC,5,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7694221803309094,0.696305266993238,0.7771574458534396,0.695426267281106,0.8363309352517986,0.7857142857142857,0.5675675675675675,0.52734375,298.0,206.0,11
347,KIRC,5,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.812392499514885,0.7915013948402994,0.8814968814968815,0.8253241800152555,0.8493975903614458,0.8679245283018868,0.6770833333333334,0.6417910447761194,81.0,55.0,11
348,KIRC,5,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.6513102394628913,0.6246219116206548,0.7881667749837524,0.7164466113500091,0.6645161290322581,0.6423357664233577,0.4108527131782946,0.3980815347721823,376.5,234.5,11
349,KIRC,5,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.6676763512708929,0.6585292474150363,0.8742816091954023,0.8077651515151515,0.7478991596638656,0.8071428571428572,0.5736434108527132,0.5507246376811594,102.0,65.0,11
350,KIRC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.3705192042412402,0.3132348027554908,0.5758310719131614,0.746350052346055,0.45376607470912433,0.5613695090439277,0.524788391777509,0.5959183673469388,1243.5,575.5,11
351,KIRC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.27957871117728744,0.3106075282628624,0.5176269137792102,0.5883500557413601,0.3539325842696629,0.4083333333333333,0.4473684210526316,0.45454545454545453,60.5,41.5,11
352,KIRC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6948655412003478,0.6897997422448008,0.8300448482730503,0.8540443808160343,0.7012861736334405,0.7720465890183028,0.55440097799511,0.6227810650887574,1291.0,543.0,11
353,KIRC,5,None,edgeR LRT,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.7052465758825661,0.6756930127433155,0.8016393442622951,0.8141447368421053,0.7333333333333333,0.7045454545454546,0.5070422535211268,0.5094339622641509,53.5,37.0,11
354,KIRC,5,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.6529050564067381,0.6421179523473792,0.8643457382953181,0.8932584269662921,0.5650263620386643,0.589171974522293,0.3202614379084967,0.3851203501094092,723.0,299.0,11
355,KIRC,5,None,edgeR LRT,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.7054771566129383,0.6497575501289538,0.8857142857142857,0.88,0.5520833333333333,0.5441176470588236,0.22580645161290322,0.32142857142857145,28.5,20.5,11
356,KIRC,5,None,edgeR LRT,gseapy,GO_Biological_Process_2021,0.05,0.7421262868364358,0.7026646238570646,0.7765396825396825,0.7013137920047978,0.8255395683453237,0.7883597883597884,0.5582191780821918,0.5387755102040817,283.5,211.5,11
357,KIRC,5,None,edgeR LRT,gseapy,KEGG_2021_Human,0.05,0.8301540189946741,0.7953045258162665,0.8849966953073364,0.8396014143362263,0.9156626506024097,0.8773584905660378,0.7027027027027027,0.647887323943662,86.5,56.0,11
358,KIRC,5,None,edgeR LRT,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,11
359,KIRC,5,None,edgeR LRT,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,11
360,KIRC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.4965301326289227,0.4837149525501373,0.6765933677323945,0.8213428687127238,0.5251071647274954,0.6537467700258398,0.5392757660167131,0.6258790436005626,1242.5,613.5,12
361,KIRC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.3799420353765488,0.4349795067637816,0.6033573806881243,0.679144385026738,0.4382022471910112,0.5,0.40869565217391307,0.43209876543209874,63.0,43.5,12
362,KIRC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.7581182151683825,0.7630482021304521,0.8445199216901166,0.8693416877535446,0.7935691318327974,0.8577371048252912,0.6451612903225806,0.7140695915279879,1463.0,597.5,12
363,KIRC,7,None,DESeq2,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.7990271260109106,0.7454867394065972,0.8360922659430121,0.825,0.8416666666666667,0.7954545454545454,0.618421052631579,0.6,59.5,42.0,12
364,KIRC,7,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.5484920756521774,0.5189347631862172,0.8845484912900643,0.9159604519774012,0.42618629173989453,0.4267515923566879,0.33069828722002637,0.36857142857142855,545.5,222.5,12
365,KIRC,7,None,DESeq2,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.4669096589594497,0.5153345319510607,0.9,0.898989898989899,0.29166666666666663,0.36764705882352944,0.21212121212121213,0.29411764705882354,15.5,14.0,12
366,KIRC,7,None,DESeq2,gseapy,GO_Biological_Process_2021,0.05,0.7968139526141031,0.7194204940336575,0.803572567783094,0.7350742867559931,0.8363309352517986,0.798941798941799,0.6225895316804407,0.5576923076923077,285.5,205.0,12
367,KIRC,7,None,DESeq2,gseapy,KEGG_2021_Human,0.05,0.8395742773946141,0.8150452941165829,0.9076704545454546,0.8239887352790578,0.8554216867469879,0.9150943396226415,0.72,0.6666666666666666,77.5,57.0,12
368,KIRC,7,None,DESeq2,gseapy_s2n,GO_Biological_Process_2021,0.05,,,,,,,,,,,12
369,KIRC,7,None,DESeq2,gseapy_s2n,KEGG_2021_Human,0.05,,,,,,,,,,,12
370,KIRC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.44871326883579443,0.4481389181733896,0.6952908587257618,0.8363636363636363,0.44519289650949173,0.560077519379845,0.4699248120300752,0.5338582677165354,1045.0,508.5,12
371,KIRC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc0.lfc0,KEGG_2021_Human,0.05,0.3493809188922492,0.4555767723158975,0.6046511627906976,0.725,0.4044943820224719,0.475,0.3493975903614458,0.36666666666666664,59.0,39.0,12
372,KIRC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,GO_Biological_Process_2021,0.05,0.6840447809022304,0.6764713114719841,0.859805510534846,0.8701298701298701,0.6556270096463023,0.7362728785357737,0.5445161290322581,0.6087689713322091,1186.5,505.5,12
373,KIRC,7,None,edgeR QLF,clusterORA.fdr0.05.post_lfc1.lfc0,KEGG_2021_Human,0.05,0.7293003712015954,0.6790893147396007,0.8166666666666667,0.825,0.725,0.6818181818181818,0.5,0.4772727272727273,53.0,35.0,12
374,KIRC,7,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,GO_Biological_Process_2021,0.05,0.48907363472015647,0.49037839670032396,0.8768233387358185,0.8966346153846154,0.30492091388400705,0.39278131634819535,0.20772946859903382,0.24022346368715083,412.5,208.5,12
375,KIRC,7,None,edgeR QLF,clusterORA_lfc.fdr0.05.post_lfc1.lfc1,KEGG_2021_Human,0.05,0.5247127054656523,0.4855541182975126,0.8888888888888888,0.8461538461538461,0.19791666666666669,0.25,0.06451612903225806,0.13793103448275862,11.5,9.5,12
376,KIRC,7,None,edgeR QLF,gseapy,GO_Biological_Process_2021,0.05,0.7918005353042126,0.7143182116526099,0.8069420226678291,0.7247319213045019,0.8399280575539568,0.798941798941799,0.6183206106870229,0.5524193548387096,291.5,208.5,12
377,KIRC,7,None,edgeR QLF,gseapy,KEGG_2021_Human,0.05,0.8359857744107384,0.800256799835385,0.9030851777330651,0.8672955974842768,0.8734939759036144,0.8867924528301887,0.7282608695652174,0.6774193548387096,81.0,56.0,12
378,KIRC,7,None,edgeR QLF,gseapy_s2n,GO_Biological_Process_2021,0.05,0.6874820220737434,0.6432525865618959,0.7825881810174894,0.7575226244343891,0.6795698924731184,0.697080291970803,0.4673469387755102,0.4505208333333333,414.5,245.0,12
379,KIRC,7,None,edgeR QLF,gseapy_s2n,KEGG_2021_Human,0.05,0.7272975193773235,0.7060505379032729,0.866750208855472,0.826376811594203,0.8109243697478992,0.8285714285714286,0.6330275229357798,0.6049382716049383,110.5,69.0,12
380,KIRC,7,None,edgeR LRT,clusterORA.fdr0.05.post_lfc0.lfc0,GO_Biological_Process_2021,0.05,0.4258094113673372,0.399052186389305,0.6278756324496408,0.7809378629500581,0.4987752602571953,0.6098191214470284,0.5599104143337066,0.6433203631647212,1310.5,613.0,12
